,Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
4592,10-07-2024 02:37,02:37:00,CNR1437010381,Success,CID183232,Mini,MG Road,Yeshwanthpur,No Reason,No Reason,No,,906,UPI,17,3.4,4.2,#NAME?
4593,23-07-2024 00:25,00:25:00,CNR1155811297,Success,CID942295,Prime SUV,RT Nagar,Magadi Road,No Reason,No Reason,Yes,Vehicle Breakdown,186,Credit Card,25,3.6,4.9,#NAME?
4594,18-07-2024 21:26,21:26:00,CNR6137101458,Success,CID505664,Mini,Chamarajpet,Hebbal,No Reason,No Reason,No,,497,UPI,33,4.4,3.6,#NAME?
4595,13-07-2024 12:46,12:46:00,CNR9677594189,Driver Not Found,CID645341,Prime Plus,HSR Layout,Frazer Town,No Reason,No Reason,,,469,,0,,,#NAME?
4596,18-07-2024 17:59,17:59:00,CNR1889976401,Driver Not Found,CID571604,Auto,Yeshwanthpur,Shantinagar,No Reason,No Reason,,,410,,0,,,#NAME?
4597,26-07-2024 20:13,20:13:00,CNR6688833082,Success,CID119367,Prime Plus,Richmond Town,Varthur,No Reason,No Reason,No,,257,Cash,27,4.2,4.9,#NAME?
4598,10-07-2024 23:59,23:59:00,CNR9169384027,Success,CID712780,Auto,KR Puram,Basavanagudi,No Reason,No Reason,Yes,Vehicle Breakdown,452,Cash,2,3.4,4.2,#NAME?
4599,27-07-2024 00:09,00:09:00,CNR1465905133,Success,CID686675,Bike,BTM Layout,Marathahalli,No Reason,No Reason,No,,398,UPI,21,4.2,4.3,#NAME?
4600,25-07-2024 22:53,22:53:00,CNR5358837697,Success,CID694678,Auto,Banashankari,Electronic City,No Reason,No Reason,No,,322,Cash,14,4.0,4.1,#NAME?
4601,26-07-2024 05:06,05:06:00,CNR9506588550,Success,CID732381,Mini,Langford Town,Kadugodi,No Reason,No Reason,No,,142,Cash,18,4.7,3.5,#NAME?
4602,12-07-2024 20:14,20:14:00,CNR1501713289,Canceled by Customer,CID496909,Mini,Jayanagar,Padmanabhanagar,Wrong Address,No Reason,,,348,,0,,,#NAME?
4603,01-07-2024 02:11,02:11:00,CNR3325091670,Canceled by Driver,CID471126,Prime SUV,BTM Layout,MG Road,No Reason,Customer related issue,,,462,,0,,,#NAME?
4604,30-07-2024 23:31,23:31:00,CNR4430675311,Success,CID104327,Prime SUV,Kadugodi,Sarjapur Road,No Reason,No Reason,Yes,Customer Demand,173,Cash,35,4.3,3.9,#NAME?
4605,26-07-2024 17:11,17:11:00,CNR6244900330,Success,CID719459,Bike,Bellandur,Electronic City,No Reason,No Reason,No,,440,UPI,41,4.7,4.3,#NAME?
4606,16-07-2024 06:00,06:00:00,CNR6933315493,Driver Not Found,CID184671,Auto,Rajarajeshwari Nagar,Peenya,No Reason,No Reason,,,415,,0,,,#NAME?
4607,30-07-2024 10:08,10:08:00,CNR4717748218,Canceled by Customer,CID714050,eBike,Yelahanka,Marathahalli,AC is Not working,No Reason,,,496,,0,,,#NAME?
4608,13-07-2024 21:10,21:10:00,CNR4992975853,Success,CID710200,Mini,Electronic City,Basavanagudi,No Reason,No Reason,No,,493,Cash,34,3.3,4.6,#NAME?
4609,18-07-2024 23:34,23:34:00,CNR5763105052,Success,CID587047,Mini,Langford Town,Tumkur Road,No Reason,No Reason,No,,313,Cash,38,4.2,4.3,#NAME?
4610,06-07-2024 14:48,14:48:00,CNR3556677339,Success,CID663626,Mini,Jayanagar,MG Road,No Reason,No Reason,No,,242,Cash,9,3.1,4.4,#NAME?
4611,05-07-2024 03:18,03:18:00,CNR4909691943,Success,CID901326,Prime SUV,Basavanagudi,BTM Layout,No Reason,No Reason,No,,907,Cash,19,3.2,4.7,#NAME?
4612,15-07-2024 14:46,14:46:00,CNR4603302542,Success,CID134920,Bike,Richmond Town,Ramamurthy Nagar,No Reason,No Reason,No,,448,Cash,7,3.0,3.9,#NAME?
4613,06-07-2024 04:40,04:40:00,CNR9649166434,Canceled by Driver,CID338811,Prime SUV,Sahakar Nagar,Shivajinagar,No Reason,Personal & Car related issue,,,747,,0,,,#NAME?
4614,28-07-2024 14:50,14:50:00,CNR2316766799,Success,CID787716,eBike,Langford Town,Mysore Road,No Reason,No Reason,No,,964,UPI,24,4.1,4.0,#NAME?
4615,16-07-2024 02:01,02:01:00,CNR7914825088,Canceled by Driver,CID303225,Auto,Malleshwaram,Langford Town,No Reason,Customer was coughing/sick,,,109,,0,,,#NAME?
4616,28-07-2024 05:01,05:01:00,CNR1724942182,Success,CID439830,Auto,Jayanagar,Kengeri,No Reason,No Reason,No,,176,UPI,18,4.8,3.2,#NAME?
4617,22-07-2024 18:20,18:20:00,CNR8647589432,Driver Not Found,CID711701,Auto,Nagarbhavi,JP Nagar,No Reason,No Reason,,,200,,0,,,#NAME?
4618,11-07-2024 08:21,08:21:00,CNR9240593058,Driver Not Found,CID942876,Prime Sedan,Langford Town,Chickpet,No Reason,No Reason,,,411,,0,,,#NAME?
4619,11-07-2024 01:49,01:49:00,CNR4646016865,Driver Not Found,CID812943,Prime SUV,Shivajinagar,Shivajinagar,No Reason,No Reason,,,269,,0,,,#NAME?
4620,04-07-2024 11:56,11:56:00,CNR8599960373,Success,CID429844,Bike,Magadi Road,Kammanahalli,No Reason,No Reason,No,,296,UPI,38,3.0,3.9,#NAME?
4621,25-07-2024 22:59,22:59:00,CNR4134066944,Success,CID135947,Auto,Shivajinagar,Banashankari,No Reason,No Reason,No,,450,Cash,2,3.2,4.1,#NAME?
4622,21-07-2024 22:01,22:01:00,CNR8733641055,Success,CID366570,eBike,Padmanabhanagar,Kammanahalli,No Reason,No Reason,No,,234,Cash,5,3.6,3.8,#NAME?
4623,27-07-2024 01:54,01:54:00,CNR1477332284,Success,CID951225,Auto,JP Nagar,Indiranagar,No Reason,No Reason,No,,1343,UPI,18,5.0,3.2,#NAME?
4624,13-07-2024 16:06,16:06:00,CNR9478467309,Success,CID157748,Prime SUV,JP Nagar,Chickpet,No Reason,No Reason,No,,343,Cash,21,3.1,3.6,#NAME?
4625,04-07-2024 08:47,08:47:00,CNR6558532338,Driver Not Found,CID922079,Mini,Jayanagar,Magadi Road,No Reason,No Reason,,,355,,0,,,#NAME?
4626,24-07-2024 04:14,04:14:00,CNR8647507464,Success,CID513640,Prime SUV,Kammanahalli,KR Puram,No Reason,No Reason,No,,866,Cash,31,4.1,4.8,#NAME?
4627,20-07-2024 23:46,23:46:00,CNR8718143127,Success,CID572849,Prime Sedan,MG Road,Kadugodi,No Reason,No Reason,No,,131,Cash,42,4.5,3.8,#NAME?
4628,18-07-2024 12:53,12:53:00,CNR1791088242,Success,CID840817,Prime Sedan,Cox Town,Basavanagudi,No Reason,No Reason,No,,300,Cash,8,3.5,4.9,#NAME?
4629,27-07-2024 17:34,17:34:00,CNR6975846769,Success,CID132328,Auto,Hebbal,Malleshwaram,No Reason,No Reason,No,,353,Debit Card,1,3.5,3.1,#NAME?
4630,02-07-2024 00:35,00:35:00,CNR5012898155,Success,CID599154,Prime Sedan,Ulsoor,Malleshwaram,No Reason,No Reason,No,,885,Cash,1,5.0,4.3,#NAME?
4631,15-07-2024 16:14,16:14:00,CNR7196492984,Success,CID248194,Auto,JP Nagar,BTM Layout,No Reason,No Reason,No,,387,Cash,7,4.3,3.9,#NAME?
4632,17-07-2024 11:10,11:10:00,CNR9325046028,Success,CID961893,Auto,KR Puram,Hulimavu,No Reason,No Reason,No,,988,UPI,17,4.1,4.1,#NAME?
4633,21-07-2024 11:36,11:36:00,CNR8574131736,Canceled by Driver,CID935643,Prime Plus,Chickpet,Yelahanka,No Reason,Customer related issue,,,1691,,0,,,#NAME?
4634,21-07-2024 01:54,01:54:00,CNR6186534313,Canceled by Customer,CID527820,Prime Sedan,Electronic City,Kammanahalli,Driver is not moving towards pickup location,No Reason,,,374,,0,,,#NAME?
4635,13-07-2024 06:31,06:31:00,CNR4577784490,Success,CID959126,Bike,Richmond Town,Kammanahalli,No Reason,No Reason,No,,367,Cash,46,4.7,3.0,#NAME?
4636,06-07-2024 21:45,21:45:00,CNR2415202495,Success,CID215570,Prime Plus,KR Puram,Devanahalli,No Reason,No Reason,No,,166,UPI,6,4.8,3.3,#NAME?
4637,17-07-2024 19:28,19:28:00,CNR3561032757,Success,CID296633,Prime SUV,Sahakar Nagar,Bannerghatta Road,No Reason,No Reason,No,,485,UPI,22,3.3,4.5,#NAME?
4638,12-07-2024 05:09,05:09:00,CNR1459715267,Success,CID593593,Auto,Hebbal,Chickpet,No Reason,No Reason,No,,392,Cash,6,4.0,4.5,#NAME?
4639,22-07-2024 00:43,00:43:00,CNR2489089028,Driver Not Found,CID129511,eBike,Shivajinagar,Padmanabhanagar,No Reason,No Reason,,,923,,0,,,#NAME?
4640,26-07-2024 21:10,21:10:00,CNR4428178907,Success,CID595845,Auto,Peenya,Magadi Road,No Reason,No Reason,No,,393,Cash,9,4.3,4.7,#NAME?
4641,20-07-2024 15:42,15:42:00,CNR8128062857,Success,CID525147,Auto,Kadugodi,Sarjapur Road,No Reason,No Reason,No,,423,Cash,8,4.2,3.3,#NAME?
4642,03-07-2024 23:34,23:34:00,CNR6693607658,Success,CID294656,Mini,Majestic,Majestic,No Reason,No Reason,No,,419,Cash,49,3.0,3.7,#NAME?
4643,12-07-2024 05:37,05:37:00,CNR1458197659,Success,CID981588,Prime SUV,Basavanagudi,Nagarbhavi,No Reason,No Reason,No,,186,Cash,23,4.4,4.2,#NAME?
4644,01-07-2024 21:38,21:38:00,CNR7012605866,Success,CID943088,Prime Sedan,Magadi Road,RT Nagar,No Reason,No Reason,No,,975,Cash,35,4.4,3.3,#NAME?
4645,01-07-2024 11:39,11:39:00,CNR9863698235,Success,CID176322,Bike,Whitefield,Padmanabhanagar,No Reason,No Reason,No,,355,Cash,33,3.7,5.0,#NAME?
4646,25-07-2024 05:13,05:13:00,CNR1118995021,Success,CID230040,Mini,Basavanagudi,Richmond Town,No Reason,No Reason,No,,135,Cash,8,3.7,4.2,#NAME?
4647,10-07-2024 01:43,01:43:00,CNR6510699453,Success,CID445132,Bike,Hosur Road,Rajajinagar,No Reason,No Reason,No,,645,UPI,39,4.7,3.5,#NAME?
4648,21-07-2024 13:03,13:03:00,CNR3241688488,Success,CID983759,Auto,Banashankari,HSR Layout,No Reason,No Reason,No,,400,UPI,9,5.0,4.3,#NAME?
4649,25-07-2024 07:09,07:09:00,CNR4039170792,Success,CID788772,Auto,Hennur,Banashankari,No Reason,No Reason,No,,231,Cash,7,3.4,4.7,#NAME?
4650,28-07-2024 19:24,19:24:00,CNR1270358333,Success,CID859774,Prime Plus,Tumkur Road,Peenya,No Reason,No Reason,Yes,Customer Demand,293,UPI,20,3.3,3.7,#NAME?
4651,16-07-2024 20:51,20:51:00,CNR7298020402,Canceled by Customer,CID267126,Bike,Vijayanagar,Ramamurthy Nagar,Driver is not moving towards pickup location,No Reason,,,306,,0,,,#NAME?
4652,20-07-2024 13:20,13:20:00,CNR6428789508,Success,CID985704,Prime SUV,Ramamurthy Nagar,Magadi Road,No Reason,No Reason,No,,1186,Cash,13,3.5,4.0,#NAME?
4653,28-07-2024 15:24,15:24:00,CNR3176025121,Success,CID678175,eBike,Yelahanka,Rajajinagar,No Reason,No Reason,No,,467,Cash,38,3.5,4.2,#NAME?
4654,06-07-2024 12:09,12:09:00,CNR8985269086,Success,CID539382,Mini,Hennur,JP Nagar,No Reason,No Reason,No,,982,Cash,14,3.9,3.8,#NAME?
4655,26-07-2024 19:58,19:58:00,CNR1690888633,Canceled by Customer,CID644848,eBike,Ramamurthy Nagar,Padmanabhanagar,Driver is not moving towards pickup location,No Reason,,,984,,0,,,#NAME?
4656,24-07-2024 18:25,18:25:00,CNR2361626151,Success,CID165364,Auto,Richmond Town,Kammanahalli,No Reason,No Reason,No,,451,Cash,19,4.2,4.9,#NAME?
4657,14-07-2024 00:32,00:32:00,CNR7543943560,Success,CID210619,eBike,Langford Town,Langford Town,No Reason,No Reason,No,,151,UPI,13,4.9,4.5,#NAME?
4658,25-07-2024 17:12,17:12:00,CNR4371717999,Success,CID489626,Mini,Hosur Road,Yelahanka,No Reason,No Reason,No,,113,UPI,5,4.2,4.3,#NAME?
4659,12-07-2024 17:17,17:17:00,CNR3053733962,Canceled by Driver,CID998657,eBike,Electronic City,Devanahalli,No Reason,Customer related issue,,,445,,0,,,#NAME?
4660,22-07-2024 12:10,12:10:00,CNR3846430468,Success,CID655585,Auto,HSR Layout,Ramamurthy Nagar,No Reason,No Reason,No,,354,Cash,9,5.0,3.5,#NAME?
4661,21-07-2024 04:03,04:03:00,CNR3281086704,Success,CID428714,eBike,KR Puram,Tumkur Road,No Reason,No Reason,No,,598,Cash,17,3.5,3.9,#NAME?
4662,30-07-2024 18:57,18:57:00,CNR2075323845,Success,CID749652,Mini,Ulsoor,Magadi Road,No Reason,No Reason,No,,752,Cash,9,3.1,4.6,#NAME?
4663,23-07-2024 14:35,14:35:00,CNR3752923714,Success,CID628651,Mini,Hebbal,Koramangala,No Reason,No Reason,No,,264,Cash,13,5.0,4.9,#NAME?
4664,22-07-2024 03:50,03:50:00,CNR9762263738,Success,CID663162,Prime SUV,Banashankari,Vijayanagar,No Reason,No Reason,No,,113,Cash,46,4.6,4.5,#NAME?
4665,08-07-2024 19:26,19:26:00,CNR7845990143,Success,CID414131,Mini,KR Puram,BTM Layout,No Reason,No Reason,No,,306,Cash,8,3.3,4.2,#NAME?
4666,15-07-2024 15:13,15:13:00,CNR9294692564,Success,CID232760,Bike,Yelahanka,Yelahanka,No Reason,No Reason,No,,329,Cash,15,3.7,4.4,#NAME?
4667,06-07-2024 20:55,20:55:00,CNR7032939037,Success,CID813983,Prime Plus,Rajajinagar,Nagarbhavi,No Reason,No Reason,No,,497,Cash,19,4.4,3.2,#NAME?
4668,08-07-2024 19:48,19:48:00,CNR6120210751,Canceled by Driver,CID841409,Prime Plus,Cox Town,Magadi Road,No Reason,Customer was coughing/sick,,,175,,0,,,#NAME?
4669,28-07-2024 03:50,03:50:00,CNR6013187448,Canceled by Driver,CID271997,Prime SUV,HSR Layout,BTM Layout,No Reason,More than permitted people in there,,,429,,0,,,#NAME?
4670,18-07-2024 15:15,15:15:00,CNR6977843259,Driver Not Found,CID468910,Auto,Jayanagar,Koramangala,No Reason,No Reason,,,600,,0,,,#NAME?
4671,19-07-2024 11:41,11:41:00,CNR6690436758,Canceled by Customer,CID253765,Auto,Kengeri,Frazer Town,Driver is not moving towards pickup location,No Reason,,,608,,0,,,#NAME?
4672,27-07-2024 01:38,01:38:00,CNR7799250991,Success,CID347962,Bike,Marathahalli,Whitefield,No Reason,No Reason,Yes,Other Issue,180,UPI,45,3.2,3.5,#NAME?
4673,05-07-2024 16:51,16:51:00,CNR3119664492,Success,CID550237,Auto,Kadugodi,Koramangala,No Reason,No Reason,No,,394,Cash,2,4.0,3.2,#NAME?
4674,12-07-2024 09:49,09:49:00,CNR1410338097,Success,CID994263,Prime Plus,Bannerghatta Road,Yelahanka,No Reason,No Reason,Yes,Vehicle Breakdown,117,UPI,3,4.1,3.7,#NAME?
4675,29-07-2024 03:12,03:12:00,CNR3472705541,Success,CID585582,Bike,Richmond Town,Banashankari,No Reason,No Reason,No,,309,UPI,4,4.8,4.0,#NAME?
4676,16-07-2024 19:26,19:26:00,CNR5851166059,Success,CID415433,Prime SUV,Devanahalli,JP Nagar,No Reason,No Reason,No,,170,UPI,39,3.9,4.9,#NAME?
4677,26-07-2024 16:50,16:50:00,CNR4401366503,Success,CID304853,Mini,Chickpet,Tumkur Road,No Reason,No Reason,No,,113,Cash,8,4.6,4.1,#NAME?
4678,30-07-2024 15:26,15:26:00,CNR4812104298,Success,CID954653,Bike,MG Road,Kammanahalli,No Reason,No Reason,No,,450,UPI,39,3.5,4.2,#NAME?
4679,26-07-2024 19:53,19:53:00,CNR7479922150,Success,CID690119,eBike,Banashankari,Shivajinagar,No Reason,No Reason,No,,140,Credit Card,31,3.1,3.3,#NAME?
4680,24-07-2024 17:53,17:53:00,CNR9273603684,Driver Not Found,CID891807,Prime Sedan,Ramamurthy Nagar,Kammanahalli,No Reason,No Reason,,,694,,0,,,#NAME?
4681,20-07-2024 20:02,20:02:00,CNR3675489432,Success,CID144745,eBike,Kadugodi,Yelahanka,No Reason,No Reason,No,,1688,UPI,14,5.0,4.3,#NAME?
4682,26-07-2024 18:30,18:30:00,CNR2330086810,Success,CID416152,Prime SUV,Devanahalli,Whitefield,No Reason,No Reason,No,,442,UPI,25,3.8,3.2,#NAME?
4683,20-07-2024 23:58,23:58:00,CNR3956406227,Driver Not Found,CID173772,Mini,Kengeri,Indiranagar,No Reason,No Reason,,,192,,0,,,#NAME?
4684,13-07-2024 20:55,20:55:00,CNR3782734295,Success,CID759904,eBike,Kengeri,Koramangala,No Reason,No Reason,No,,210,Cash,6,4.7,4.9,#NAME?
4685,18-07-2024 20:53,20:53:00,CNR7476238168,Success,CID963813,Bike,Ramamurthy Nagar,Ulsoor,No Reason,No Reason,No,,848,Cash,38,4.5,4.3,#NAME?
4686,04-07-2024 04:52,04:52:00,CNR9932896183,Canceled by Driver,CID405816,eBike,Hosur Road,Ulsoor,No Reason,More than permitted people in there,,,433,,0,,,#NAME?
4687,02-07-2024 14:05,14:05:00,CNR5328522960,Canceled by Driver,CID186764,Bike,Electronic City,Marathahalli,No Reason,Customer was coughing/sick,,,298,,0,,,#NAME?
4688,17-07-2024 02:26,02:26:00,CNR6651844327,Success,CID863119,Prime SUV,Chickpet,Bellandur,No Reason,No Reason,No,,109,UPI,6,4.3,4.4,#NAME?
4689,08-07-2024 06:15,06:15:00,CNR4205256078,Success,CID662465,eBike,Sahakar Nagar,Yeshwanthpur,No Reason,No Reason,No,,410,UPI,22,3.3,3.9,#NAME?
4690,20-07-2024 15:36,15:36:00,CNR2848681306,Canceled by Driver,CID507565,Prime SUV,Padmanabhanagar,Kadugodi,No Reason,Customer was coughing/sick,,,547,,0,,,#NAME?
4691,22-07-2024 20:31,20:31:00,CNR9580560841,Canceled by Driver,CID357944,Prime Sedan,Bannerghatta Road,MG Road,No Reason,Customer related issue,,,169,,0,,,#NAME?
4692,01-07-2024 18:46,18:46:00,CNR2406472785,Canceled by Customer,CID285173,Mini,Kammanahalli,Electronic City,Change of plans,No Reason,,,481,,0,,,#NAME?
4693,17-07-2024 18:53,18:53:00,CNR3294185787,Success,CID178258,Bike,Varthur,Kengeri,No Reason,No Reason,No,,1088,UPI,26,3.9,4.2,#NAME?
4694,20-07-2024 05:15,05:15:00,CNR9656284794,Success,CID265613,Auto,Kengeri,Varthur,No Reason,No Reason,No,,381,UPI,8,4.0,4.7,#NAME?
4695,01-07-2024 22:40,22:40:00,CNR3947814050,Canceled by Driver,CID179213,Prime Sedan,Shantinagar,RT Nagar,No Reason,Customer related issue,,,878,,0,,,#NAME?
4696,12-07-2024 21:27,21:27:00,CNR4192886610,Success,CID303622,Prime SUV,JP Nagar,MG Road,No Reason,No Reason,No,,217,UPI,30,4.1,4.4,#NAME?
4697,15-07-2024 23:56,23:56:00,CNR3909945066,Success,CID831882,Mini,Malleshwaram,Jayanagar,No Reason,No Reason,No,,196,UPI,8,4.5,3.5,#NAME?
4698,27-07-2024 22:16,22:16:00,CNR8213135880,Canceled by Driver,CID470328,Prime Plus,Majestic,Malleshwaram,No Reason,Customer related issue,,,1085,,0,,,#NAME?
4699,03-07-2024 20:47,20:47:00,CNR3871036513,Canceled by Driver,CID512920,eBike,Ulsoor,Tumkur Road,No Reason,Customer related issue,,,554,,0,,,#NAME?
4700,29-07-2024 15:48,15:48:00,CNR1751803728,Success,CID772014,eBike,Mysore Road,Kadugodi,No Reason,No Reason,No,,472,Cash,25,3.5,3.4,#NAME?
4701,18-07-2024 05:40,05:40:00,CNR7160664419,Driver Not Found,CID515907,Prime Sedan,JP Nagar,Electronic City,No Reason,No Reason,,,182,,0,,,#NAME?
4702,23-07-2024 22:51,22:51:00,CNR6988336476,Success,CID192039,Prime Plus,Magadi Road,Kammanahalli,No Reason,No Reason,Yes,Customer Demand,994,Cash,28,3.1,4.1,#NAME?
4703,13-07-2024 12:24,12:24:00,CNR5310975294,Canceled by Driver,CID788558,Prime Plus,Rajajinagar,JP Nagar,No Reason,Customer was coughing/sick,,,410,,0,,,#NAME?
4704,16-07-2024 14:58,14:58:00,CNR3206537329,Canceled by Customer,CID275040,Bike,Kammanahalli,Kammanahalli,Wrong Address,No Reason,,,251,,0,,,#NAME?
4705,20-07-2024 11:55,11:55:00,CNR7178182751,Success,CID112616,Auto,Kengeri,Majestic,No Reason,No Reason,No,,1850,Cash,17,4.1,3.7,#NAME?
4706,06-07-2024 08:52,08:52:00,CNR4895864531,Success,CID960407,Prime Plus,Varthur,KR Puram,No Reason,No Reason,No,,2405,UPI,28,3.3,4.7,#NAME?
4707,03-07-2024 05:40,05:40:00,CNR1602223940,Success,CID573395,Auto,Mysore Road,Mysore Road,No Reason,No Reason,No,,2525,Cash,4,3.0,3.9,#NAME?
4708,25-07-2024 03:25,03:25:00,CNR8870383965,Success,CID124294,Prime Plus,BTM Layout,Magadi Road,No Reason,No Reason,No,,974,Cash,13,3.9,4.3,#NAME?
4709,25-07-2024 01:52,01:52:00,CNR5028219061,Success,CID964729,Auto,Bannerghatta Road,Ulsoor,No Reason,No Reason,No,,392,Cash,15,3.9,4.0,#NAME?
4710,07-07-2024 10:19,10:19:00,CNR1729643585,Success,CID430770,Prime SUV,Bellandur,Electronic City,No Reason,No Reason,No,,282,Cash,38,3.3,4.9,#NAME?
4711,24-07-2024 19:13,19:13:00,CNR1276426933,Success,CID462900,Prime Plus,Whitefield,Marathahalli,No Reason,No Reason,No,,575,Cash,9,4.2,3.3,#NAME?
4712,04-07-2024 15:38,15:38:00,CNR1210866417,Success,CID809320,Prime Sedan,Richmond Town,Chamarajpet,No Reason,No Reason,No,,419,UPI,22,3.2,4.5,#NAME?
4713,15-07-2024 05:08,05:08:00,CNR1881005173,Success,CID988497,Mini,Marathahalli,Cox Town,No Reason,No Reason,No,,355,Cash,28,4.7,3.6,#NAME?
4714,22-07-2024 09:25,09:25:00,CNR4016586814,Success,CID101867,Mini,Banashankari,KR Puram,No Reason,No Reason,No,,2679,UPI,45,3.8,4.3,#NAME?
4715,18-07-2024 14:34,14:34:00,CNR5407149542,Success,CID239391,Mini,MG Road,Yeshwanthpur,No Reason,No Reason,No,,683,UPI,23,4.6,3.4,#NAME?
4716,15-07-2024 01:08,01:08:00,CNR3147870679,Canceled by Driver,CID301147,eBike,MG Road,Malleshwaram,No Reason,More than permitted people in there,,,467,,0,,,#NAME?
4717,04-07-2024 01:55,01:55:00,CNR4955121337,Canceled by Customer,CID766594,Prime SUV,Peenya,Kammanahalli,Driver is not moving towards pickup location,No Reason,,,465,,0,,,#NAME?
4718,13-07-2024 04:26,04:26:00,CNR3675807448,Canceled by Driver,CID164883,Prime Plus,Chamarajpet,Whitefield,No Reason,More than permitted people in there,,,121,,0,,,#NAME?
4719,28-07-2024 08:08,08:08:00,CNR8796987502,Success,CID589352,Bike,JP Nagar,Chickpet,No Reason,No Reason,No,,254,UPI,13,3.7,3.4,#NAME?
4720,28-07-2024 19:15,19:15:00,CNR4272590560,Success,CID228225,Mini,Varthur,Indiranagar,No Reason,No Reason,No,,142,UPI,14,3.8,4.2,#NAME?
4721,02-07-2024 07:49,07:49:00,CNR6091016952,Success,CID457867,Bike,Koramangala,Marathahalli,No Reason,No Reason,No,,254,Cash,3,4.9,4.5,#NAME?
4722,24-07-2024 00:32,00:32:00,CNR5589410061,Driver Not Found,CID418816,Mini,Kengeri,Bannerghatta Road,No Reason,No Reason,,,124,,0,,,#NAME?
4723,17-07-2024 15:28,15:28:00,CNR2477523636,Success,CID474480,eBike,KR Puram,Rajarajeshwari Nagar,No Reason,No Reason,No,,1428,Cash,36,3.4,4.9,#NAME?
4724,29-07-2024 05:39,05:39:00,CNR1943543836,Canceled by Driver,CID244139,Prime Sedan,Shantinagar,Chickpet,No Reason,More than permitted people in there,,,763,,0,,,#NAME?
4725,18-07-2024 09:27,09:27:00,CNR7980861170,Success,CID808862,Mini,Rajajinagar,Hulimavu,No Reason,No Reason,No,,193,Cash,10,3.9,3.9,#NAME?
4726,25-07-2024 14:02,14:02:00,CNR7472189126,Driver Not Found,CID920681,Prime Sedan,Bellandur,Rajarajeshwari Nagar,No Reason,No Reason,,,423,,0,,,#NAME?
4727,18-07-2024 00:11,00:11:00,CNR4168570286,Success,CID967803,Prime Plus,Yelahanka,Rajajinagar,No Reason,No Reason,No,,772,UPI,14,4.3,4.5,#NAME?
4728,13-07-2024 22:22,22:22:00,CNR7392005729,Success,CID726440,Prime Plus,Whitefield,Cox Town,No Reason,No Reason,No,,517,UPI,28,3.8,4.9,#NAME?
4729,16-07-2024 08:23,08:23:00,CNR4764878289,Canceled by Driver,CID273425,Mini,Chickpet,Whitefield,No Reason,Personal & Car related issue,,,562,,0,,,#NAME?
4730,06-07-2024 20:57,20:57:00,CNR3767194763,Canceled by Driver,CID787328,Mini,KR Puram,Frazer Town,No Reason,Customer related issue,,,462,,0,,,#NAME?
4731,15-07-2024 21:05,21:05:00,CNR1436147904,Canceled by Customer,CID548084,Mini,Shivajinagar,Kammanahalli,Driver asked to cancel,No Reason,,,498,,0,,,#NAME?
4732,21-07-2024 17:51,17:51:00,CNR9156758009,Success,CID666392,Prime Sedan,HSR Layout,Vijayanagar,No Reason,No Reason,No,,115,Cash,34,4.4,4.3,#NAME?
4733,18-07-2024 02:09,02:09:00,CNR2069122696,Success,CID721870,Bike,Marathahalli,Devanahalli,No Reason,No Reason,No,,450,Cash,38,4.4,3.5,#NAME?
4734,08-07-2024 00:49,00:49:00,CNR9710897380,Canceled by Driver,CID121741,Prime Sedan,Padmanabhanagar,Devanahalli,No Reason,More than permitted people in there,,,146,,0,,,#NAME?
4735,05-07-2024 11:27,11:27:00,CNR5200666535,Success,CID838202,eBike,Jayanagar,Ulsoor,No Reason,No Reason,No,,397,Cash,15,3.9,3.7,#NAME?
4736,30-07-2024 04:20,04:20:00,CNR6618207004,Success,CID845134,Bike,Chickpet,Majestic,No Reason,No Reason,No,,258,Cash,41,4.7,3.9,#NAME?
4737,24-07-2024 01:09,01:09:00,CNR4829417506,Success,CID170217,Bike,Cox Town,Shivajinagar,No Reason,No Reason,No,,303,UPI,36,4.2,4.3,#NAME?
4738,07-07-2024 12:48,12:48:00,CNR7826889528,Success,CID201118,Bike,Bellandur,Tumkur Road,No Reason,No Reason,Yes,Customer Demand,420,UPI,3,4.7,4.8,#NAME?
4739,14-07-2024 09:23,09:23:00,CNR5188438652,Success,CID455823,Prime SUV,Banashankari,Varthur,No Reason,No Reason,No,,946,Cash,26,3.8,3.3,#NAME?
4740,21-07-2024 16:37,16:37:00,CNR4393730951,Canceled by Driver,CID716926,Bike,Majestic,RT Nagar,No Reason,Personal & Car related issue,,,478,,0,,,#NAME?
4741,15-07-2024 14:02,14:02:00,CNR6450376866,Success,CID607907,Bike,Basavanagudi,RT Nagar,No Reason,No Reason,No,,426,Cash,28,4.7,4.5,#NAME?
4742,22-07-2024 16:30,16:30:00,CNR9563147267,Canceled by Driver,CID876375,Prime Plus,Sahakar Nagar,Devanahalli,No Reason,More than permitted people in there,,,2376,,0,,,#NAME?
4743,10-07-2024 07:12,07:12:00,CNR3232377584,Success,CID512865,Mini,Padmanabhanagar,Marathahalli,No Reason,No Reason,No,,480,UPI,39,3.9,3.6,#NAME?
